"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"TRPM4/FLNA",2
"GO:0089718","GO:0089718","amino acid import across plasma membrane","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"SLC1A5/RGS2",2
"GO:1901570","GO:1901570","fatty acid derivative biosynthetic process","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"ALOX15B/ELOVL5",2
"GO:1903307","GO:1903307","positive regulation of regulated secretory pathway","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"ARF1/CD177",2
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"JUN/IGFBP5",2
"GO:0030041","GO:0030041","actin filament polymerization","8/454","84/5022",0.493786990163444,0.850762991134484,0.747139310053129,"TMSB4X/PFN1/TMSB10/ARF1/BRK1/TMSB15A/CDC42EP5/LMOD1",8
"GO:0048659","GO:0048659","smooth muscle cell proliferation","8/454","84/5022",0.493786990163444,0.850762991134484,0.747139310053129,"TRIB1/JUN/TGM2/APOD/CNN1/IGFBP5/GSTP1/CDKN1A",8
"GO:0008016","GO:0008016","regulation of heart contraction","7/454","73/5022",0.49409853710608,0.850762991134484,0.747139310053129,"YWHAE/CCN2/DES/CHGA/TRPM4/FLNA/RGS2",7
"GO:0043484","GO:0043484","regulation of RNA splicing","7/454","73/5022",0.49409853710608,0.850762991134484,0.747139310053129,"RPS13/TMBIM6/HSPA1A/HSPA8/PRDX6/HNRNPF/RPS26",7
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","6/454","62/5022",0.494399872614549,0.850762991134484,0.747139310053129,"APP/HSPB1/COPG1/HSPA8/NEFH/IFT57",6
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","6/454","62/5022",0.494399872614549,0.850762991134484,0.747139310053129,"SMS/ODC1/ATF4/GNMT/PCBD1/ASS1",6
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","5/454","51/5022",0.494668094852158,0.850762991134484,0.747139310053129,"SLC45A3/EGR1/SOX9/CD74/ELOVL5",5
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","5/454","51/5022",0.494668094852158,0.850762991134484,0.747139310053129,"CLDN3/MDK/EZR/MYH9/FLNA",5
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","5/454","51/5022",0.494668094852158,0.850762991134484,0.747139310053129,"GSTP1/ACLY/UGDH/PAPSS1/ELOVL5",5
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","5/454","51/5022",0.494668094852158,0.850762991134484,0.747139310053129,"SKIL/HSPA5/HSPA1A/PMEPA1/SFRP1",5
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","5/454","51/5022",0.494668094852158,0.850762991134484,0.747139310053129,"SLC25A6/ATP5F1B/ATP8/SLC25A5/HSPD1",5
"GO:0001942","GO:0001942","hair follicle development","3/454","29/5022",0.494751598490979,0.850762991134484,0.747139310053129,"IGFBP5/SOX9/DKK4",3
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","3/454","29/5022",0.494751598490979,0.850762991134484,0.747139310053129,"CIB1/SDC4/SFRP1",3
"GO:0010517","GO:0010517","regulation of phospholipase activity","3/454","29/5022",0.494751598490979,0.850762991134484,0.747139310053129,"ARF4/CCN1/RGS2",3
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","3/454","29/5022",0.494751598490979,0.850762991134484,0.747139310053129,"NDRG1/CD74/CDKN1A",3
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","3/454","29/5022",0.494751598490979,0.850762991134484,0.747139310053129,"HSPA1A/HSPA1B/CIB1",3
"GO:0098773","GO:0098773","skin epidermis development","3/454","29/5022",0.494751598490979,0.850762991134484,0.747139310053129,"IGFBP5/SOX9/DKK4",3
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","4/454","40/5022",0.494844637463372,0.850762991134484,0.747139310053129,"GAPDH/APP/NME3/ENO1",4
"GO:0050852","GO:0050852","T cell receptor signaling pathway","4/454","40/5022",0.494844637463372,0.850762991134484,0.747139310053129,"HLA-A/EZR/LGALS3/HLA-DRB1",4
"GO:0007420","GO:0007420","brain development","21/454","229/5022",0.507268713940535,0.871670772450722,0.765500505203996,"BTG2/NPY/YWHAE/BASP1/HSPA5/ACTB/CDH1/B2M/APP/APOD/COL3A1/MDK/CKB/MAOB/PLXNB2/ARF4/ID1/FLNA/RGS2/PTN/SFRP1",21
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","8/454","85/5022",0.507611946370031,0.871808386896793,0.76562135808942,"S100A9/NKX3-1/APP/HSPA1A/LTF/HSPA1B/CIB1/CLU",8
"GO:0006338","GO:0006338","chromatin remodeling","7/454","74/5022",0.508906889651847,0.872675220194912,0.766382610328924,"ACTB/H1-2/H1-0/SOX9/H2BC21/H1-10/H3-3B",7
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","7/454","74/5022",0.508906889651847,0.872675220194912,0.766382610328924,"CLIC1/GLO1/GPX1/GNMT/CKB/ASS1/GSTP1",7
"GO:0098657","GO:0098657","import into cell","7/454","74/5022",0.508906889651847,0.872675220194912,0.766382610328924,"STEAP2/LCN2/ACTB/STEAP4/TRPM4/SLC1A5/RGS2",7
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","6/454","63/5022",0.510442858172391,0.874856279940574,0.768298015078001,"SLC45A3/CCL19/CD74/CCN1/ELOVL5/ADGRF5",6
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","15/454","163/5022",0.511835391948788,0.876637432374962,0.769862221578278,"TRIB1/HSP90AB1/HSPA5/CALR/CANX/HSP90B1/RPL11/HSPA1A/ELOB/HSPA1B/RACK1/HERPUD1/IFI27/NOP53/CLU",15
"GO:0010469","GO:0010469","regulation of signaling receptor activity","5/454","52/5022",0.512325428294148,0.876637432374962,0.769862221578278,"APP/PSCA/CCL2/GPRC5A/DKK4",5
"GO:0030433","GO:0030433","ubiquitin-dependent ERAD pathway","5/454","52/5022",0.512325428294148,0.876637432374962,0.769862221578278,"HSPA5/CALR/CANX/HSP90B1/HERPUD1",5
"GO:0019693","GO:0019693","ribose phosphate metabolic process","14/454","152/5022",0.512805114380524,0.876637432374962,0.769862221578278,"TMSB4X/GAPDH/ATP5F1B/APP/ATP8/ACLY/MCCC2/FASN/NME3/PAPSS1/ENO1/APRT/ACSM1/ELOVL5",14
"GO:0071692","GO:0071692","protein localization to extracellular region","14/454","152/5022",0.512805114380524,0.876637432374962,0.769862221578278,"OR51E2/SAA1/CANX/COMP/ARF1/GOLPH3/COPG1/EZR/CHGA/FAM3B/TRPM4/HLA-DRB1/CAMK2N1/SFRP1",14
"GO:1902414","GO:1902414","protein localization to cell junction","4/454","41/5022",0.514740466669684,0.876933417047498,0.770122155057202,"ACTG1/ACTB/HSPB1/FLNA",4
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","4/454","41/5022",0.514740466669684,0.876933417047498,0.770122155057202,"TACSTD2/MAGED1/SOX9/SFRP1",4
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process","20/454","219/5022",0.516611262601286,0.876933417047498,0.770122155057202,"SLC45A3/XBP1/GAPDH/DEGS1/APP/GPX1/SCD/ALOX15B/GSTP1/ABHD2/ACLY/ALDH1A1/SOX9/FASN/CD74/EPHX1/ECHS1/ENO1/ACSM1/ELOVL5",20
"GO:0007160","GO:0007160","cell-matrix adhesion","10/454","108/5022",0.517764203609503,0.876933417047498,0.770122155057202,"ACTG1/CD63/APOD/CCN2/BCAM/COL3A1/NPNT/CIB1/SDC4/SFRP1",10
"GO:0090150","GO:0090150","establishment of protein localization to membrane","10/454","108/5022",0.517764203609503,0.876933417047498,0.770122155057202,"HSP90AA1/HSPA5/RN7SL1/GOLPH3/CD24/ERBB2/RACK1/KRT18/CIB1/SEC61A1",10
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"APP/CDKN1A/NOP53",3
"GO:0006029","GO:0006029","proteoglycan metabolic process","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"BGN/COL2A1/UGDH",3
"GO:0006275","GO:0006275","regulation of DNA replication","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"S100A11/JUN/NUCKS1",3
"GO:0007224","GO:0007224","smoothened signaling pathway","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"RACK1/IFT57/SFRP1",3
"GO:0022404","GO:0022404","molting cycle process","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"IGFBP5/SOX9/DKK4",3
"GO:0022405","GO:0022405","hair cycle process","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"IGFBP5/SOX9/DKK4",3
"GO:0030042","GO:0030042","actin filament depolymerization","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"DSTN/CFL1/LMOD1",3
"GO:0032024","GO:0032024","positive regulation of insulin secretion","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"TRPM4/HLA-DRB1/CAMK2N1",3
"GO:0042472","GO:0042472","inner ear morphogenesis","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"SLC44A4/COL2A1/SOX9",3
"GO:0045685","GO:0045685","regulation of glial cell differentiation","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"SLC45A3/MDK/PTN",3
"GO:0048844","GO:0048844","artery morphogenesis","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"COMP/MDK/ADGRF5",3
"GO:1901264","GO:1901264","carbohydrate derivative transport","3/454","30/5022",0.518052804500879,0.876933417047498,0.770122155057202,"SLC25A6/PSAP/SLC25A5",3
"GO:0009165","GO:0009165","nucleotide biosynthetic process","9/454","97/5022",0.51941153236501,0.876933417047498,0.770122155057202,"TMSB4X/ATP5F1B/ATP8/ACLY/NME3/PAPSS1/ENO1/APRT/ELOVL5",9
"GO:0007610","GO:0007610","behavior","15/454","164/5022",0.521819009634061,0.876933417047498,0.770122155057202,"BTG2/NPY/JUN/EGR1/GDF15/B2M/APP/MDK/ORMDL3/PPP1R1B/ARF4/ETV1/APRT/GRP/PTN",15
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"HLA-E/CD177",2
"GO:0003341","GO:0003341","cilium movement","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"SEMG2/SEMG1",2
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"SOX9/PTN",2
"GO:0015804","GO:0015804","neutral amino acid transport","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"SLC1A5/RGS2",2
"GO:0032418","GO:0032418","lysosome localization","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"CHGA/MYH9",2
"GO:0032720","GO:0032720","negative regulation of tumor necrosis factor production","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"ORM1/GSTP1",2
"GO:0034198","GO:0034198","cellular response to amino acid starvation","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"ATF4/CDKN1A",2
"GO:0035794","GO:0035794","positive regulation of mitochondrial membrane permeability","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"HSPA1A/SLC25A5",2
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"CD74/CDKN1A",2
"GO:0043277","GO:0043277","apoptotic cell clearance","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"TGM2/CCL2",2
"GO:0045661","GO:0045661","regulation of myoblast differentiation","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"SOX9/ZFP36L1",2
"GO:0046677","GO:0046677","response to antibiotic","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"HSP90AA1/HSPA5",2
"GO:0050685","GO:0050685","positive regulation of mRNA processing","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"HSPA8/PRDX6",2
"GO:0051973","GO:0051973","positive regulation of telomerase activity","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"HSP90AB1/HSP90AA1",2
"GO:0060055","GO:0060055","angiogenesis involved in wound healing","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"XBP1/GPX1",2
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"GDF15/PMEPA1",2
"GO:0098781","GO:0098781","ncRNA transcription","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"GTF3C6/NOP53",2
"GO:0150117","GO:0150117","positive regulation of cell-substrate junction organization","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"SDC4/SFRP1",2
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding","2/454","19/5022",0.523089346683624,0.876933417047498,0.770122155057202,"TMSB4X/H1-0",2
"GO:0007411","GO:0007411","axon guidance","7/454","75/5022",0.523566042535452,0.876933417047498,0.770122155057202,"APP/RPL24/VSTM2L/BSG/ERBB2/PLXNB2/ETV1",7
"GO:0097485","GO:0097485","neuron projection guidance","7/454","75/5022",0.523566042535452,0.876933417047498,0.770122155057202,"APP/RPL24/VSTM2L/BSG/ERBB2/PLXNB2/ETV1",7
"GO:1901342","GO:1901342","regulation of vasculature development","12/454","131/5022",0.526151674841674,0.880613104305514,0.773353653168679,"XBP1/KLK3/RHOB/F3/GRN/HSPB1/CREB3L1/MDK/ERBB2/ID1/PTN/SFRP1",12
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","6/454","64/5022",0.526294580900971,0.880613104305514,0.773353653168679,"TACSTD2/PFN1/BRK1/CCL19/MIEN1/CDC42EP5",6
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","11/454","120/5022",0.527924648417277,0.8820796275341,0.774641552577327,"IGKC/IGHG1/IGHG2/HLA-A/EZR/IGHA1/IGLC3/LGALS3/HLA-DRB1/IGHG4/IGLC2",11
"GO:0002757","GO:0002757","immune response-activating signal transduction","11/454","120/5022",0.527924648417277,0.8820796275341,0.774641552577327,"IGKC/IGHG1/IGHG2/HLA-A/EZR/IGHA1/IGLC3/LGALS3/HLA-DRB1/IGHG4/IGLC2",11
"GO:0030163","GO:0030163","protein catabolic process","34/454","376/5022",0.527969786115339,0.8820796275341,0.774641552577327,"TRIB1/RPL5/XBP1/HSP90AB1/HSP90AA1/EEF1A1/HSPA5/CALR/ODC1/CANX/HSP90B1/CDH1/RPL11/RPS27A/TIMP3/GPX1/HSPA1A/HSPA8/ELOB/PSMD3/HSPA1B/EZR/RACK1/RPS7/SOX9/ISG15/HERPUD1/IFI27/PSME1/UBC/CST3/NOP53/FLNA/CLU",34
"GO:0021543","GO:0021543","pallium development","5/454","53/5022",0.529726073136301,0.884567782409559,0.776826647999117,"BTG2/NPY/COL3A1/MDK/FLNA",5
"GO:0030001","GO:0030001","metal ion transport","23/454","254/5022",0.530385337842706,0.885222480742008,0.77740160349847,"FTL/STEAP2/YWHAE/LCN2/B2M/CD63/CCN2/ARF1/TMBIM6/RAMP1/CCL19/LTF/CCL2/MAGED2/TSPAN13/TRPM8/SEMG1/STEAP4/LGALS3/TRPM4/SPINK1/SEC61A1/FLNA",23
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","9/454","98/5022",0.532219056720176,0.887835717479327,0.77969654570126,"TMSB4X/ATP5F1B/ATP8/ACLY/NME3/PAPSS1/ENO1/APRT/ELOVL5",9
"GO:0046939","GO:0046939","nucleotide phosphorylation","4/454","42/5022",0.534267659938239,0.889014945944443,0.780732143101479,"GAPDH/APP/NME3/ENO1",4
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","4/454","42/5022",0.534267659938239,0.889014945944443,0.780732143101479,"ACTG1/APOD/SDC4/SFRP1",4
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","4/454","42/5022",0.534267659938239,0.889014945944443,0.780732143101479,"HSPA5/RN7SL1/HERPUD1/SEC61A1",4
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","4/454","42/5022",0.534267659938239,0.889014945944443,0.780732143101479,"ACTG1/APOD/SDC4/SFRP1",4
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","4/454","42/5022",0.534267659938239,0.889014945944443,0.780732143101479,"ZFP36/MDK/CCL2/ZFP36L1",4
"GO:0030100","GO:0030100","regulation of endocytosis","8/454","87/5022",0.534887558299546,0.889153276791969,0.780853625130031,"B2M/CD63/ARF1/CCL19/CD177/LGALS3/AP2S1/CLU",8
"GO:0060047","GO:0060047","heart contraction","8/454","87/5022",0.534887558299546,0.889153276791969,0.780853625130031,"YWHAE/CCN2/GPX1/DES/CHGA/TRPM4/FLNA/RGS2",8
"GO:0051050","GO:0051050","positive regulation of transport","32/454","355/5022",0.536414891842792,0.891166807849086,0.782621906332272,"OR51E2/XBP1/HSP90AB1/YWHAE/TMSB4X/CALR/LCN2/ACTB/NKX3-1/CDH1/B2M/CD63/ARF1/GOLPH3/CCL19/CCL2/ERBB2/EZR/RACK1/CD177/SFN/DBI/CIB1/LGALS3/SDC1/TRPM4/FLNA/HLA-DRB1/CLU/CAMK2N1/GRP/SDC4",32
"GO:0048858","GO:0048858","cell projection morphogenesis","18/454","199/5022",0.536636819094153,0.891166807849086,0.782621906332272,"HSP90AB1/HSP90AA1/PDLIM5/SKIL/ACTB/APP/RPL24/VSTM2L/BSG/MDK/ERBB2/PLXNB2/S100A6/CFL1/NEFH/ID1/ETV1/PTN",18
"GO:0002791","GO:0002791","regulation of peptide secretion","7/454","76/5022",0.538060155782879,0.892580021306436,0.783862989146739,"CHGA/CD74/TRPM4/HLA-DRB1/CAMK2N1/GRP/SFRP1",7
"GO:0048812","GO:0048812","neuron projection morphogenesis","17/454","188/5022",0.538165343520614,0.892580021306436,0.783862989146739,"HSP90AB1/HSP90AA1/PDLIM5/SKIL/ACTB/APP/RPL24/VSTM2L/BSG/ERBB2/PLXNB2/S100A6/CFL1/NEFH/ID1/ETV1/PTN",17
"GO:0031401","GO:0031401","positive regulation of protein modification process","30/454","333/5022",0.538296070802976,0.892580021306436,0.783862989146739,"RPLP1/RPS2/HSP90AB1/HSP90AA1/HSPA5/EGR1/GDF15/NKX3-1/APP/CCN2/TXN/CLDN3/TCIM/MAGED1/CD24/RAMP1/CCL19/LTF/ERBB2/RACK1/SOX9/CD74/CIB1/CCN1/CDKN1A/GPRC5A/NOP53/HLA-DRB1/CLU/SDC4",30
"GO:0006811","GO:0006811","ion transport","43/454","478/5022",0.540236813473392,0.892649435110768,0.783923948288612,"CLIC1/FTL/STEAP2/YWHAE/TMSB4X/ND5/LCN2/SLC25A6/SLC44A4/ATP5F1B/B2M/APP/PSAP/CD63/ATP8/PLA2G2A/CCN2/CLDN4/ARF1/TMBIM6/COX8A/RAMP1/CCL19/LTF/CCL2/MAGED2/SLC25A5/TSPAN13/MAOB/S100A6/TRPM8/SEMG1/ATP6V0E1/STEAP4/COX5B/LGALS3/TRPM4/SLC1A5/SPINK1/SEC61A1/FLNA/ATP6V1G1/RGS2",43
"GO:0005977","GO:0005977","glycogen metabolic process","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"PPP1CB/PYGB/GNMT",3
"GO:0006073","GO:0006073","cellular glucan metabolic process","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"PPP1CB/PYGB/GNMT",3
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"RDH11/GLO1/ALDH1A1",3
"GO:0034103","GO:0034103","regulation of tissue remodeling","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"MDK/CST3/SFRP1",3
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"TRPM4/HLA-DRB1/CAMK2N1",3
"GO:0043473","GO:0043473","pigmentation","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"OR51E2/CD63/RACK1",3
"GO:0044042","GO:0044042","glucan metabolic process","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"PPP1CB/PYGB/GNMT",3
"GO:0090398","GO:0090398","cellular senescence","3/454","31/5022",0.540762878438669,0.892649435110768,0.783923948288612,"CALR/B2M/CDKN1A",3
"GO:0061041","GO:0061041","regulation of wound healing","6/454","65/5022",0.541935938639457,0.894140321071973,0.785233243027605,"ACTG1/XBP1/F3/CLDN3/CLDN4/TSPAN8",6
"GO:0006470","GO:0006470","protein dephosphorylation","9/454","99/5022",0.54490467896836,0.898590941474453,0.789141773948048,"ACP3/HSP90AB1/YWHAE/HSP90B1/PPP1CB/PPP1R1B/DUSP1/PTP4A3/LGALS3",9
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","5/454","54/5022",0.546846499282022,0.900896296430303,0.79116633464132,"PSAP/RAMP1/CHGA/FLNA/RGS2",5
"GO:0034440","GO:0034440","lipid oxidation","5/454","54/5022",0.546846499282022,0.900896296430303,0.79116633464132,"APOD/ALOX15B/SOX9/ECHS1/ACSM1",5
"GO:0003170","GO:0003170","heart valve development","2/454","20/5022",0.551359657976883,0.900916558417415,0.791184128700569,"SOX9/CCN1",2
"GO:0003407","GO:0003407","neural retina development","2/454","20/5022",0.551359657976883,0.900916558417415,0.791184128700569,"SOX9/PTN",2
